Activity Type, User ID, RM ID, User OS, Viewing App, User Groups,Shared Date, Shared Time, Title of Content, Share Channel, Viewed, Time Spent in Seconds, Last Activity Date, Last Activity Time
VIEW,268228,,WINDOWS_10,CHROME,,,,DATASHEET - Personal Finance,,1,5,23-Mar-2017,4:44:28
VIEW,268228,,MAC_OS_X_IPHONE,MOBILE_SAFARI,,,,PDF - Topics & Objectives,,1,40,23-Mar-2017,4:44:09
VIEW,268228,,WINDOWS_10,CHROME,,,,VIDEO (3:32),,1,60,23-Mar-2017,4:43:35
SHARE,268228,229551,,,"Cengage,Advanced,stage 1,Toolwire Sales",14-Mar-2017,7:06:35,SUNY-EmpireState-Planning the Degree,WEB,1,315,23-Mar-2017,4:42:00
VIEW,268228,,WINDOWS_10,FIREFOX,,,,PLAY - Interviewing: The Hot Seat,,1,315,23-Mar-2017,4:36:07
SHARE,5086183,229551,,,"Cengage,Advanced,stage 1,Toolwire Sales",22-Mar-2017,14:52:37,Topics / Objectives / Key Concepts,WEB,1,65,23-Mar-2017,1:01:00
VIEW,5086183,,MAC_OS_X,CHROME,,,,Topics / Objectives / Key Concepts,,1,5,23-Mar-2017,1:00:15
VIEW,5088232,,MAC_OS_X,SAFARI9,,,,Writing Basics: Getting Started,,1,10,22-Mar-2017,23:38:07
SHARE,5088232,205963,,,Toolwire Sales,22-Mar-2017,23:37:21,ECPI - Writing Games & Communication Simulations,WEB,1,10,22-Mar-2017,23:37:21
VIEW,205963,,WINDOWS_10,CHROME,,,,Diversity - YouTube,,1,5,22-Mar-2017,22:51:43
VIEW,205963,,WINDOWS_10,CHROME,,,,Presentation Power,,1,365,22-Mar-2017,22:45:27
VIEW,5087544,,WINDOWS_7,CHROME,,,,Paragraph Structure: Essay Construction Kit,,1,80,22-Mar-2017,22:35:55
VIEW,5087544,,WINDOWS_7,CHROME,,,,Sentences and Paragraphs: Laying the Bricks,,1,45,22-Mar-2017,22:16:17
VIEW,5087544,,WINDOWS_7,CHROME,,,,"Grammar: He Said, She Said",,1,150,22-Mar-2017,22:04:45
VIEW,5087544,,WINDOWS_7,CHROME,,,,Writing Basics: Getting Started,,1,5,22-Mar-2017,22:00:02
VIEW,5087544,,WINDOWS_7,CHROME,,,,Writing Basics: Getting Started,,1,90,22-Mar-2017,21:58:32
VIEW,5086183,,MAC_OS_X,CHROME,,,,Topics / Objectives / Key Concepts,,1,10,22-Mar-2017,20:09:20
VIEW,5087544,,WINDOWS_7,CHROME,,,,Writing Basics: Getting Started,,1,2475,22-Mar-2017,20:00:04
VIEW,5087544,,WINDOWS_7,CHROME,,,,Writing Basics: Getting Started,,1,510,22-Mar-2017,19:51:34
SHARE,5087544,205963,,,Toolwire Sales,22-Mar-2017,19:50:14,ECPI - Writing Games & Communication Simulations,WEB,1,3355,22-Mar-2017,19:50:14
VIEW,5086183,,MAC_OS_X,CHROME,,,,Topics / Objectives / Key Concepts,,1,50,22-Mar-2017,14:52:45
VIEW,4369833,,WINDOWS_10,CHROME,,,,5. Management Basics - SUBMIT,,1,10,22-Mar-2017,11:55:05
VIEW,4369833,,WINDOWS_10,CHROME,,,,5. Management Basics - PLAY,,1,620,22-Mar-2017,11:44:00
VIEW,4369833,,WINDOWS_10,CHROME,,,,3. Ethics and Social Responsibility - SUBMIT,,1,5,22-Mar-2017,11:42:53
VIEW,4369833,,WINDOWS_10,CHROME,,,,2. International Business - SUBMIT,,1,255,22-Mar-2017,11:37:06
VIEW,4369833,,WINDOWS_10,CHROME,,,,2. International Business - PLAY,,1,390,22-Mar-2017,11:20:35
VIEW,4369833,,WINDOWS_10,CHROME,,,,6.Operations Management - SUBMIT,,1,10,22-Mar-2017,11:19:22
VIEW,4369833,,WINDOWS_10,CHROME,,,,2. Meeting Success - SUBMIT,,1,5,22-Mar-2017,11:16:17
VIEW,4369833,,WINDOWS_10,CHROME,,,,1. Planning and Writing - SUBMIT,,1,5,22-Mar-2017,11:16:06
VIEW,4369786,,WINDOWS_7,CHROME,,,,2. International Business - PLAY,,1,535,22-Mar-2017,9:10:28
VIEW,4369786,,WINDOWS_7,CHROME,,,,9. Accounting - RATE (1-10),,1,10,22-Mar-2017,9:08:51
VIEW,4369786,,WINDOWS_7,CHROME,,,,9. Accounting - SUBMIT,,1,35,22-Mar-2017,9:07:35
VIEW,4369786,,WINDOWS_7,CHROME,,,,9. Accounting - PLAY,,1,425,22-Mar-2017,9:00:04
VIEW,4369786,,WINDOWS_7,CHROME,,,,9. Accounting - PLAY,,1,890,22-Mar-2017,8:45:05
VIEW,4932020,,WINDOWS_XP,CHROME49,,,,8. Presentation Delivery - RATE (1-10),,1,45,22-Mar-2017,2:27:08
VIEW,4932020,,WINDOWS_XP,CHROME49,,,,8. Presentation Delivery - SUBMIT,,1,135,22-Mar-2017,2:22:26
SHARE,3998761,197521,,,Client Solutions,30-Dec-2016,7:16:09,ECPI Access to Example EnCase Lab,WEB,1,14565,22-Mar-2017,2:02:00
VIEW,3998761,,WINDOWS_10,CHROME,,,,EnCase Forensics,,1,95,22-Mar-2017,2:00:03
VIEW,4932020,,WINDOWS_XP,CHROME49,,,,8. Presentation Delivery - PLAY,,1,1315,22-Mar-2017,2:00:03
VIEW,3998761,,WINDOWS_10,CHROME,,,,EnCase Forensics,,1,960,22-Mar-2017,1:44:02
VIEW,4932020,,WINDOWS_XP,CHROME49,,,,8. Presentation Delivery - PLAY,,1,620,22-Mar-2017,1:05:34
VIEW,4932020,,WINDOWS_XP,FIREFOX34,,,,8. Presentation Delivery - PLAY,,1,15,22-Mar-2017,0:57:26
VIEW,4932020,,WINDOWS_XP,FIREFOX34,,,,1. Business Basics - SUBMIT,,1,10,22-Mar-2017,0:54:52
VIEW,4369882,,WINDOWS_81,CHROME,,,,2. International Business - SUBMIT,,1,15,21-Mar-2017,22:39:38
SHARE,5076495,197521,,,Client Solutions,21-Mar-2017,2:19:24,Security Breach - Augusta,WEB,1,280,21-Mar-2017,2:33:00
VIEW,5076495,,WINDOWS_7,CHROME41,,,,DEMO - Security Breach - Missions 1-3,,1,160,21-Mar-2017,2:30:19
VIEW,5076495,,WINDOWS_7,CHROME41,,,,Business Communication Video (3:32),,1,120,21-Mar-2017,2:26:10
SHARE,5076339,197521,,,Client Solutions,21-Mar-2017,0:57:43,Security Breach - Augusta,WEB,1,1415,21-Mar-2017,1:27:00
VIEW,5076339,,WINDOWS_8,CHROME,,,,DEMO - Security Breach - Missions 1-3,,1,1375,21-Mar-2017,1:03:11
VIEW,5076339,,WINDOWS_8,CHROME,,,,Security Breach Digital Media Desktop Video,,1,25,21-Mar-2017,1:00:03
VIEW,5076339,,WINDOWS_8,CHROME,,,,Security Breach Digital Media Desktop Video,,1,15,21-Mar-2017,0:59:40
VIEW,3371711,,MAC_OS_X,SAFARI9,,,,Teamwork,,1,135,21-Mar-2017,0:06:58
VIEW,3500356,,WINDOWS_10,FIREFOX46,,,,Marketing - PLAY,,1,445,20-Mar-2017,23:21:23
VIEW,4369911,,WINDOWS_10,CHROME,,,,4. Small Business and Entrepreneurship - PLAY,,1,15,20-Mar-2017,9:04:51
VIEW,4369911,,WINDOWS_10,CHROME,,,,2. International Business - RATE (1-10),,1,15,20-Mar-2017,9:03:56
VIEW,4369911,,WINDOWS_10,CHROME,,,,2. International Business - SUBMIT,,1,65,20-Mar-2017,9:01:53
VIEW,4369911,,WINDOWS_10,CHROME,,,,2. International Business - PLAY,,1,90,20-Mar-2017,9:00:00
VIEW,4369911,,WINDOWS_10,CHROME,,,,2. International Business - PLAY,,1,3600,20-Mar-2017,8:00:00
VIEW,4369911,,WINDOWS_10,CHROME,,,,2. International Business - PLAY,,1,775,20-Mar-2017,7:47:03
VIEW,4931977,,MAC_OS_X,SAFARI,,,,1. Business Basics - SUBMIT,,1,5,20-Mar-2017,6:33:05
VIEW,4369857,,WINDOWS_10,CHROME,,,,2. International Business - SUBMIT,,1,30,20-Mar-2017,4:10:21
VIEW,4931977,,MAC_OS_X,SAFARI,,,,1. Business Basics - RATE (1-10),,1,30,20-Mar-2017,1:21:40
VIEW,4931977,,MAC_OS_X,SAFARI,,,,1. Business Basics - SUBMIT,,1,155,20-Mar-2017,1:04:03
VIEW,4931977,,MAC_OS_X,SAFARI,,,,1. Business Basics - SUBMIT,,1,5,20-Mar-2017,0:48:11
VIEW,4931977,,MAC_OS_X,SAFARI,,,,1. Business Basics - PLAY,,1,1475,20-Mar-2017,0:00:01
VIEW,4931977,,MAC_OS_X,SAFARI,,,,1. Business Basics - PLAY,,1,300,19-Mar-2017,23:39:45
VIEW,4931977,,MAC_OS_X,SAFARI,,,,1. Business Basics - SUBMIT,,1,5,19-Mar-2017,23:39:24
VIEW,4369889,,MAC_OS_X,SAFARI,,,,4. Small Business and Entrepreneurship - RATE (1-10),,1,10,19-Mar-2017,10:00:02
VIEW,4369889,,MAC_OS_X,SAFARI,,,,4. Small Business and Entrepreneurship - RATE (1-10),,1,40,19-Mar-2017,9:59:19
VIEW,4369889,,MAC_OS_X,SAFARI,,,,2. International Business - SUBMIT,,1,85,19-Mar-2017,9:52:33
VIEW,4369889,,MAC_OS_X,SAFARI,,,,1. Business Basics - RATE (1-10),,1,10,19-Mar-2017,9:51:57
VIEW,4369889,,MAC_OS_X,SAFARI,,,,2. International Business - PLAY,,1,2695,19-Mar-2017,9:03:53
VIEW,4369889,,MAC_OS_X,SAFARI,,,,1. Business Basics - RATE (1-10),,1,5,19-Mar-2017,8:32:34
VIEW,4369882,,WINDOWS_10,CHROME,,,,2. International Business - RATE (1-10),,1,15,19-Mar-2017,7:38:09
VIEW,4369882,,WINDOWS_10,CHROME,,,,2. International Business - SUBMIT,,1,25,19-Mar-2017,7:37:37
VIEW,4369845,,WINDOWS_10,CHROME,,,,10. Interviewing - SUBMIT,,1,15,19-Mar-2017,7:03:38
VIEW,4369845,,WINDOWS_10,CHROME,,,,10. Interviewing - PLAY,,1,190,19-Mar-2017,7:00:02
VIEW,4369882,,WINDOWS_10,CHROME,,,,2. International Business - PLAY,,1,2095,19-Mar-2017,7:00:00
VIEW,4369882,,WINDOWS_10,CHROME,,,,2. International Business - PLAY,,1,355,19-Mar-2017,6:53:54
VIEW,4369845,,WINDOWS_10,CHROME,,,,10. Interviewing - PLAY,,1,850,19-Mar-2017,6:45:48
VIEW,4369845,,WINDOWS_10,CHROME,,,,9. Resumes and Cover Letters - SUBMIT,,1,20,19-Mar-2017,6:44:55
VIEW,4369905,,WINDOWS_10,CHROME,,,,2. International Business - RATE (1-10),,1,10,19-Mar-2017,6:33:21
VIEW,4369905,,WINDOWS_10,CHROME,,,,2. International Business - SUBMIT,,1,20,19-Mar-2017,6:31:26
VIEW,4369845,,WINDOWS_10,CHROME,,,,9. Resumes and Cover Letters - PLAY,,1,970,19-Mar-2017,6:28:12
VIEW,4369845,,WINDOWS_10,CHROME,,,,9. Resumes and Cover Letters - RATE (1-10),,1,10,19-Mar-2017,6:27:53
VIEW,4369905,,WINDOWS_10,CHROME,,,,2. International Business - PLAY,,1,1845,19-Mar-2017,6:00:02
VIEW,4369905,,WINDOWS_10,CHROME,,,,2. International Business - PLAY,,1,520,19-Mar-2017,5:51:18
VIEW,4369925,,MAC_OS_X,CHROME,,,,2. International Business - RATE (1-10),,1,5,19-Mar-2017,4:11:05
VIEW,4369925,,MAC_OS_X,CHROME,,,,2. International Business - SUBMIT,,1,20,19-Mar-2017,4:10:34
VIEW,4931992,,WINDOWS_10,EDGE14,,,,2. International Business - RATE (1-10),,1,10,19-Mar-2017,3:42:09
VIEW,4931992,,WINDOWS_10,EDGE14,,,,2. International Business - SUBMIT,,1,25,19-Mar-2017,3:41:49
VIEW,4369925,,MAC_OS_X,CHROME,,,,2. International Business - PLAY,,1,715,19-Mar-2017,3:10:02
VIEW,4931992,,WINDOWS_10,EDGE14,,,,2. International Business - PLAY,,1,2490,19-Mar-2017,3:00:01
VIEW,4931992,,WINDOWS_10,EDGE14,,,,2. International Business - PLAY,,1,2510,19-Mar-2017,2:18:02
VIEW,4931992,,WINDOWS_10,EDGE14,,,,1. Business Basics - SUBMIT,,1,15,19-Mar-2017,2:17:23
VIEW,4931992,,WINDOWS_10,EDGE14,,,,8. Presentation Delivery - RATE (1-10),,1,10,19-Mar-2017,2:16:57
VIEW,4931992,,WINDOWS_10,EDGE14,,,,8. Presentation Delivery - SUBMIT,,1,45,19-Mar-2017,2:16:30
VIEW,4931992,,WINDOWS_10,EDGE14,,,,8. Presentation Delivery - PLAY,,1,955,19-Mar-2017,2:00:02
VIEW,4931992,,WINDOWS_10,EDGE14,,,,8. Presentation Delivery - PLAY,,1,635,19-Mar-2017,1:49:27
VIEW,4369851,,WINDOWS_10,CHROME49,,,,2. International Business - RATE (1-10),,1,10,19-Mar-2017,0:14:15
VIEW,4369851,,WINDOWS_10,CHROME49,,,,2. International Business - SUBMIT,,1,15,19-Mar-2017,0:13:51
VIEW,229551,,WINDOWS_10,CHROME,,,,Toolwire Company Overview,,1,35,18-Mar-2017,15:01:00
VIEW,4369811,,MAC_OS_X,SAFARI,,,,2. International Business - RATE (1-10),,1,5,18-Mar-2017,8:08:02
VIEW,4369811,,MAC_OS_X,SAFARI,,,,2. International Business - SUBMIT,,1,15,18-Mar-2017,8:07:47
VIEW,4369811,,MAC_OS_X,SAFARI,,,,2. International Business - PLAY,,1,105,18-Mar-2017,8:00:07
VIEW,4369811,,MAC_OS_X,SAFARI,,,,2. International Business - PLAY,,1,1800,18-Mar-2017,7:00:07
VIEW,1944078,,WINDOWS_7,CHROME,,,,Statistics LiveLab Overview,,1,5,18-Mar-2017,6:58:59
SHARE,1944078,228993,,,Client Solutions,18-Mar-2017,6:58:46,Statistics LiveLabs,WEB,1,5,18-Mar-2017,6:58:58
VIEW,4369811,,MAC_OS_X,SAFARI,,,,2. International Business - PLAY,,1,365,18-Mar-2017,6:43:34
VIEW,4369811,,MAC_OS_X,SAFARI,,,,3. Ethics and Social Responsibility - SUBMIT,,1,5,18-Mar-2017,6:42:56
VIEW,4369811,,MAC_OS_X,SAFARI,,,,9. Accounting - SUBMIT,,1,15,18-Mar-2017,6:41:40
VIEW,4369845,,WINDOWS_10,CHROME,,,,9. Resumes and Cover Letters - SUBMIT,,1,5,18-Mar-2017,5:25:08
VIEW,4369845,,WINDOWS_10,CHROME,,,,9. Resumes and Cover Letters - PLAY,,1,1245,18-Mar-2017,5:04:40
VIEW,4369845,,WINDOWS_10,CHROME,,,,2. International Business - SUBMIT,,1,30,18-Mar-2017,5:03:41
VIEW,4369845,,WINDOWS_10,CHROME,,,,2. International Business - PLAY,,1,195,18-Mar-2017,5:00:03
VIEW,4369845,,WINDOWS_10,CHROME,,,,2. International Business - PLAY,,1,885,18-Mar-2017,4:45:14
SHARE,2609840,197521,,,Client Solutions,7-Jun-2016,23:30:18,Statistics LiveLabs,WEB,1,15,18-Mar-2017,1:36:58
VIEW,2609840,,WINDOWS_7,CHROME41,,,,Statistics LiveLab Overview,,1,15,18-Mar-2017,1:36:04
VIEW,4369839,,WINDOWS_81,CHROME,,,,9. Accounting - SUBMIT,,1,95,18-Mar-2017,1:12:42
VIEW,4369839,,WINDOWS_81,CHROME,,,,2. International Business - SUBMIT,,1,5,18-Mar-2017,1:12:10
VIEW,4369839,,WINDOWS_81,CHROME,,,,7. Human Resource Management - SUBMIT,,1,5,18-Mar-2017,1:11:16
VIEW,4369851,,WINDOWS_81,CHROME,,,,2. International Business - PLAY,,1,1000,18-Mar-2017,1:01:34
SHARE,5068388,197521,,,Client Solutions,17-Mar-2017,23:44:50,Statistics LiveLabs,WEB,1,105,17-Mar-2017,23:47:06
VIEW,5068388,,WINDOWS_7,IE11,,,,Statistics LiveLab Overview,,1,105,17-Mar-2017,23:45:13
VIEW,197521,,WINDOWS_10,CHROME,,,,Statistics LiveLab Overview,,1,10,17-Mar-2017,21:28:09
VIEW,229551,,WINDOWS_10,CHROME,,,,VIDEO (2:15) - How Assessment and Remediation Works,,1,120,17-Mar-2017,21:21:43
VIEW,4931962,,WINDOWS_10,CHROME,,,,1. Business Basics - RATE (1-10),,1,45,17-Mar-2017,8:50:28
VIEW,4931962,,WINDOWS_10,CHROME,,,,1. Business Basics - SUBMIT,,1,125,17-Mar-2017,8:50:12
VIEW,4931962,,WINDOWS_10,CHROME,,,,1. Business Basics - PLAY,,1,2860,17-Mar-2017,8:00:02
SHARE,4931985,2978304,,,Red River College,7-Mar-2017,19:46:47,RRC_EALN-1009 (1) Communication for Business and Finance,WEB,1,11630,17-Mar-2017,7:59:59
VIEW,4931985,,WINDOWS_7,CHROME,,,,8. Marketing - PLAY,,1,20,17-Mar-2017,7:58:55
VIEW,4931985,,WINDOWS_7,CHROME,,,,7. Human Resource Management - RATE (1-10),,1,15,17-Mar-2017,7:58:20
VIEW,4931985,,WINDOWS_7,CHROME,,,,7. Human Resource Management - SUBMIT,,1,25,17-Mar-2017,7:57:50
VIEW,4931962,,WINDOWS_10,CHROME,,,,1. Business Basics - PLAY,,1,1255,17-Mar-2017,7:39:07
VIEW,4931985,,WINDOWS_7,CHROME,,,,7. Human Resource Management - PLAY,,1,200,17-Mar-2017,7:27:12
SHARE,5063579,2978304,,,Red River College,17-Mar-2017,7:20:22,RRC_EALN-1009 (1) Communication for Business and Finance,WEB,0,0,17-Mar-2017,7:20:22
VIEW,229551,,WINDOWS_10,CHROME,,,,VIDEO (3:32),,1,225,17-Mar-2017,3:13:03
VIEW,229551,,WINDOWS_10,CHROME,,,,VIDEO (2:15) - How Assessment and Remediation Works,,1,165,17-Mar-2017,3:12:14
VIEW,197521,,WINDOWS_10,CHROME,,,,Statistics LiveLabs Product Sheet,,1,25,17-Mar-2017,2:19:02
VIEW,197521,,WINDOWS_10,CHROME,,,,Statistics LiveLab Overview,,1,45,17-Mar-2017,2:18:33
VIEW,229551,,WINDOWS_10,CHROME,,,,VIDEO (2:15) - How Assessment and Remediation Works,,1,150,17-Mar-2017,2:00:02
VIEW,229551,,WINDOWS_10,CHROME,,,,VIDEO (2:15) - How Assessment and Remediation Works,,1,25,17-Mar-2017,1:59:34
VIEW,229551,,WINDOWS_10,CHROME,,,,EVALUATION & IMPLEMENTATION GUIDE - Toolwire Simulation Games,,1,40,17-Mar-2017,1:19:38
SHARE,5062572,205963,,,Toolwire Sales,16-Mar-2017,22:05:43,ECPI - Writing Games & Communication Simulations,WEB,0,0,16-Mar-2017,22:05:43
VIEW,4931992,,WINDOWS_10,EDGE14,,,,8. Presentation Delivery - PLAY,,1,220,16-Mar-2017,11:51:05
VIEW,4931992,,WINDOWS_10,EDGE14,,,,9. Resumes and Cover Letters - RATE (1-10),,1,40,16-Mar-2017,11:49:32
VIEW,4931992,,WINDOWS_10,EDGE14,,,,9. Resumes and Cover Letters - SUBMIT,,1,40,16-Mar-2017,11:48:40
SHARE,5059867,229551,,,"Cengage,Advanced,stage 1,Toolwire Sales",16-Mar-2017,10:57:39,Cognizant QA2QE Transformation Program - Core Java Pilot,WEB,1,480,16-Mar-2017,11:13:59
VIEW,5059867,,WINDOWS_7,CHROME,,,,Pilot Walk-Through,,1,390,16-Mar-2017,11:00:10
VIEW,4931992,,WINDOWS_10,EDGE14,,,,9. Resumes and Cover Letters - PLAY,,1,2910,16-Mar-2017,11:00:03
VIEW,5059867,,WINDOWS_7,CHROME,,,,Pilot Walk-Through,,1,90,16-Mar-2017,10:58:06
VIEW,4931992,,WINDOWS_10,EDGE14,,,,8. Presentation Delivery - RATE (1-10),,1,20,16-Mar-2017,10:42:11
VIEW,4931992,,WINDOWS_10,EDGE14,,,,9. Resumes and Cover Letters - PLAY,,1,3110,16-Mar-2017,10:07:21
SHARE,5059047,197521,,,Client Solutions,16-Mar-2017,7:15:21,Statistics LiveLabs,WEB,0,0,16-Mar-2017,7:15:21
SHARE,5058958,197521,,,Client Solutions,16-Mar-2017,6:01:56,Statistics LiveLabs,WEB,0,0,16-Mar-2017,6:01:56
VIEW,207131,,MAC_OS_X,SAFARI,,,,LAB - Evaluating Patient Care Outcomes,,1,65,16-Mar-2017,0:05:03
VIEW,207131,,MAC_OS_X,SAFARI,,,,LAB - Developing a Patient Care Map,,1,105,16-Mar-2017,0:03:04
VIEW,207131,,MAC_OS_X,SAFARI,,,,LAB - Retrieving EHR Data,,1,50,16-Mar-2017,0:00:03
VIEW,207131,,MAC_OS_X,SAFARI,,,,LAB - Retrieving EHR Data,,1,155,15-Mar-2017,23:57:28
SHARE,2906142,205963,,,Toolwire Sales,4-Aug-2016,0:15:08,Writing Game_Overview Video 2:27,WEB,1,241,15-Mar-2017,22:00:59
VIEW,2906142,,WINDOWS_7,IE11,,,,Writing Game_Overview Video 2:27,,1,10,15-Mar-2017,22:00:03
VIEW,2906142,,WINDOWS_7,IE11,,,,Writing Game_Overview Video 2:27,,1,110,15-Mar-2017,21:58:13
VIEW,4369818,,MAC_OS_X,CHROME,,,,2. International Business - RATE (1-10),,1,10,15-Mar-2017,21:05:51
VIEW,4369818,,MAC_OS_X,CHROME,,,,2. International Business - SUBMIT,,1,40,15-Mar-2017,21:05:08
VIEW,4369818,,MAC_OS_X,CHROME,,,,2. International Business - PLAY,,1,285,15-Mar-2017,21:00:01
VIEW,4369818,,MAC_OS_X,CHROME,,,,2. International Business - PLAY,,1,1950,15-Mar-2017,20:27:29
SHARE,4014636,3322140,,,,5-Jan-2017,0:02:56,Westwood_Games&Society_Davis,WEB,1,110956,15-Mar-2017,20:00:59
